"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_apreciacao";"ultimoStatus_url"
"2417768";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417768";"DOC";"15";"2024";"1003";"Ofício da Primeira-Secretaria";"Of. nº 7/2024/PS-GSE que encaminha ao Senado Federal o processado do PL 1639/2022, em revisão.";"";"";"2024-02-08T15:47:42";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2327812";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386595";"";"2024-02-08T15:47:42";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 15/2024 (Ofício da Primeira-Secretaria), pelo Deputado Luciano Bivar (UNIÃO/PE), que ""Of. nº 7/2024/PS-GSE que encaminha ao Senado Federal o processado do PL 1639/2022, em revisão"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386595"
"2417769";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417769";"DOC";"16";"2024";"1003";"Ofício da Primeira-Secretaria";"Of. nº 1/2024/PS-GSE que comunica ao Senado Federal a restituição dos autógrafos do PL 2526/2022, sancionado.";"";"";"2024-02-08T15:47:42";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2344527";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386596";"";"2024-02-08T15:47:42";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 16/2024 (Ofício da Primeira-Secretaria), pelo Deputado Luciano Bivar (UNIÃO/PE), que ""Of. nº 1/2024/PS-GSE que comunica ao Senado Federal a restituição dos autógrafos do PL 2526/2022, sancionado"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386596"
"2417770";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417770";"DOC";"17";"2024";"1003";"Ofício da Primeira-Secretaria";"Of. nº 11/2024/PS-GSE que comunica ao Senado Federal a restituição de autógrafos do PL 5610/2023, sancionado.";"";"";"2024-02-08T15:47:42";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409046";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386597";"";"2024-02-08T15:47:42";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 17/2024 (Ofício da Primeira-Secretaria), pelo Deputado Luciano Bivar (UNIÃO/PE), que ""Of. nº 11/2024/PS-GSE que comunica ao Senado Federal a restituição de autógrafos do PL 5610/2023, sancionado"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386597"
"2417771";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417771";"DOC";"18";"2024";"1003";"Ofício da Primeira-Secretaria";"Of. nº 2/2024/PS-GSE que comunica ao Senado Federal a restituição de  PL 4416/2021, sancionado.";"";"";"2024-02-08T15:47:42";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2312373";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386598";"";"2024-02-08T15:47:42";"1";"";"100272";"SERAU(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100272";"";"Apresentação de Proposição";"100";"Aguardando Envio ao Senado Federal";"1293";"Apresentação do DOC n. 18/2024 (Ofício da Primeira-Secretaria), pelo Deputado Luciano Bivar (UNIÃO/PE), que ""Of. nº 2/2024/PS-GSE que comunica ao Senado Federal a restituição de  PL 4416/2021, sancionado"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386598"
"2417773";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417773";"PDL";"11";"2024";"550";"Projeto de Decreto Legislativo";"Este Decreto Legislativo regulamenta o art. 49, inciso XI da Constituição Federal.";"";"Competência legislativa, Congresso Nacional, critério, sustação, Ato normativo, Ato jurídico, Poder Público.";"2024-02-08T16:04:47";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386600";"";"2024-04-10T00:00:00";"12";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Proposição";"604";"Devolvida ao(à) Autor(a)";"1120";"Encaminhada à publicação. Publicação Inicial no DCD de 11/04/2024 PAG 246";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2472599"
"2417775";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417775";"PL";"240";"2024";"139";"Projeto de Lei";"Acrescenta o inciso IV, do artigo 24-B, do Decreto-Lei nº 667, de 2 de Julho de 1969, para reestruturar a carreira militar e dispor sobre o Sistema de Proteção Social dos Militares.";"";"Alteração, Lei de Reorganização da Polícia Militar e do Corpo de Bombeiros Militar, extensão, benefício, pensão militar, Sistema de Proteção Social dos Militares dos Estados, do Distrito Federal e dos Territórios, pensionista, trabalhador, servidor público, aposentado, reforma, reserva remunerada, pagamento, Previdência social, União, estado (ente federado), Distrito Federal (Brasil), município.";"2024-02-08T15:19:50";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386602";"";"2026-03-27T00:00:00";"50";"https://dadosabertos.camara.leg.br/api/v2/deputados/220621";"2010";"CFT";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"Ordinário (Art. 151, III, RICD)";"Publicação de Proposição";"604";"Aguardando Designação de Relator(a)";"907";"Encaminhada à publicação. Parecer da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família Publicado em avulso e no DCD de 28/03/2026, Letra B.";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2417776";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417776";"REQ";"220";"2024";"293";"Requerimento de Sessão Solene";"Requer a realização de sessão solene,  no plenário da Câmara dos Deputados, para celebrar o Dia Internacional do Direito à Verdade em Relação às Violações Graves dos Direitos Humanos e à Dignidade das Vítimas dessas violações.";"";"";"2024-02-08T15:27:19";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386604";"";"2024-04-11T00:00:00";"7";"";"180";"PLEN";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"Sessão Solene";"1070";"Tramitação Finalizada";"1285";"Sessão Solene realizada em 11/04/2024.";"Indefinida";""
"2417777";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417777";"REQ";"221";"2024";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene em comemoração aos 201 anos da Batalha do Jenipapo.";"";"";"2024-02-08T15:30:21";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386606";"";"2024-02-08T16:16:11";"3";"";"100054";"NATEC(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100054";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Relatório de Conferência de Assinaturas Eletrônicas.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386607"
"2417778";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417778";"PRC";"1";"2024";"141";"Projeto de Resolução";"Institui na Câmara dos Deputados o Prêmio Berta Ribeiro de valorização do conhecimento patrimonial, antropológico e linguístico, das populações tradicionais amazônicas.";"";"Criação, Prêmio Berta Ribeiro, concessão, indigenista, entidade, iniciativa, pesquisador, conhecimento, patrimônio, antropologia, Linguística, Comunidade tradicional, Amazônia, diretrizes.";"2024-02-08T15:32:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386608";"";"2024-08-27T15:13:31";"16";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinário (Art. 151, III, RICD)";"Apresentação de Requerimento";"194";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do REQ n. 3366/2024 (Requerimento de Urgência (Art. 155 do RICD)), pelo Deputado Airton Faleiro (PT/PA -Fdr PT-PCdoB-PV) e outros, que ""Requer regime de urgência para a apreciação do Projeto de Resolução nº 1, de 2024, que “Institui na Câmara dos Deputados o Prêmio Berta Ribeiro de valorização do conhecimento patrimonial, antropológico e linguístico, das populações tradicionais amazônicas” "".";"Proposição Sujeita à Apreciação do Plenário";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2470230"
"2417779";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417779";"PL";"241";"2024";"139";"Projeto de Lei";"Proíbe a fabricação, comercialização, importação, transporte, manuseio e uso de fogos de artifício ou de quaisquer outros utensílios pirotécnicos que produzam estampidos.";"";"Proibição, fabricação, comercialização, importação, transporte, manuseio, utilização, Fogo de artifício, artefato  pirotécnico, produção, braulho. _Violação, apreensão, produtos, infrator, sujeição, multa.";"2024-02-08T15:35:44";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2123264";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386610";"";"2025-05-14T00:00:00";"19";"";"2003";"CCJC";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"Ordinário (Art. 151, III, RICD)";"Notificações";"1005";"Tramitando em Conjunto";"925";"Devolvido ao Relator, Dep. Waldemar Oliveira (AVANTE-PE), para o PL 6881/2017, ao qual esta proposição está apensada.";"Proposição Sujeita à Apreciação do Plenário";""
"2417780";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417780";"REQ";"222";"2024";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene para comemorar a criação do CFT  - Conselho Federal dos Técnicos Industriais.";"";"";"2024-02-08T15:46:01";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386611";"";"2024-03-22T00:00:00";"10";"";"180";"PLEN";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"Sessão Solene";"1070";"Tramitação Finalizada";"1285";"Sessão Solene realizada em 22/03/2024.";"Indefinida";""
"2417781";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417781";"REQ";"223";"2024";"293";"Requerimento de Sessão Solene";"Requerimento de Sessão Solene em memória ao Embaixador Samuel Pinheiro Guimarães Neto";"";"";"2024-02-08T15:51:25";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386613";"";"2024-02-08T16:18:42";"3";"";"100054";"NATEC(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100054";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Relatório de Conferência de Assinaturas Eletrônicas.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386614"
"2417782";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417782";"REQ";"224";"2024";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene em Homenagem aos 40 anos de existência da Associação Beneficente São Martinho";"";"";"2024-02-08T16:11:48";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386621";"";"2024-02-08T16:35:11";"3";"";"100054";"NATEC(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100054";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Relatório de Conferência de Assinaturas Eletrônicas.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386622"
"2417783";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417783";"REQ";"225";"2024";"293";"Requerimento de Sessão Solene";"Requer a realização de sessão solene em homenagem aos 459 anos da cidade do Rio de Janeiro.";"";"";"2024-02-08T16:13:50";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386623";"";"2024-02-08T16:35:38";"3";"";"100054";"NATEC(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100054";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Relatório de Conferência de Assinaturas Eletrônicas.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386624"
"2417784";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417784";"INC";"33";"2024";"133";"Indicação";"Sugere que pessoas com sessenta anos ou mais possam ocupar assento adjacente a saída de emergência, em aeronave.";"";"";"2024-02-08T17:01:09";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386628";"";"2024-02-28T00:00:00";"14";"";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Remessa a Ministério";"138";"Aguardando Resposta";"921";"Remessa por meio do Ofício 1ªSec/RI/E nº03  /2024, ao Ministro Chefe da Secretaria de Relaçoes Institucionais da Presidência da República.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2390253"
"2417785";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417785";"REQ";"226";"2024";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão SoleneSobre a abertura da Campanha da Fraterniade com o tema “Fraternidade e Amizade social” e o lema “Vós sois todos irmãos e irmãs” (Evangelo de Mateus - 23,8).";"";"";"2024-02-08T17:08:16";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386629";"";"2024-03-12T00:00:00";"10";"";"180";"PLEN";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"Sessão Solene";"1070";"Tramitação Finalizada";"1285";"Sessão Solene realizada em 12/03/2024.";"Indefinida";""
"2417786";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417786";"REQ";"227";"2024";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene em Homenagem ao dia Nacional da População em Situação de Rua";"";"";"2024-02-08T17:08:26";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386631";"";"2024-02-08T17:23:29";"3";"";"100054";"NATEC(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100054";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Relatório de Conferência de Assinaturas Eletrônicas.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386632"
"2417787";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417787";"PL";"242";"2024";"139";"Projeto de Lei";"Dispõe sobre a obrigatoriedade de fornecimento de comprovante de pagamento por empresas que disponibilizam plataformas de pagamento online, e dá outras providências.";"";"Obrigatoriedade, empresa, disponibilização, plataforma de pagamento online, fornecimento, comprovante, pagamento, consumidor. _Disponibilização, comprovante, consumidor, estabelecimento comercial, recebimento, pagamento.";"2024-02-08T17:09:18";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386633";"";"2025-10-03T18:47:00";"41";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"2003";"CCJC";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"Ordinário (Art. 151, III, RICD)";"Recebimento";"500";"Aguardando Designação de Relator(a)";"907";"Recebimento pela CCJC.";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2417788";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417788";"REQ";"228";"2024";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene em homenagem aos Órfãos do Feminicídio, a ser realizado dia 31 de outubro de 2024";"";"";"2024-02-08T17:21:36";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386634";"";"2024-02-08T17:25:01";"3";"";"100054";"NATEC(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100054";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Relatório de Conferência de Assinaturas Eletrônicas.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386635"
"2417789";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417789";"REQ";"229";"2024";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene em comemoração ao Dia Mundial do Meio Ambiente, 5 de Junho.";"";"";"2024-02-08T17:32:12";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386638";"";"2024-06-04T00:00:00";"7";"";"180";"PLEN";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"Sessão Solene";"1070";"Tramitação Finalizada";"1285";"Sessão Solene realizada em 04/06/2024.";"Indefinida";""
"2417790";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417790";"REQ";"230";"2024";"293";"Requerimento de Sessão Solene";"Requer a realização de Sessão Solene em comemoração ao Dia Mundial da Água, 22 de março.";"";"";"2024-02-08T17:34:09";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386640";"";"2024-02-08T17:39:40";"3";"";"100054";"NATEC(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100054";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Relatório de Conferência de Assinaturas Eletrônicas.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386641"
"2417791";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417791";"PL";"243";"2024";"139";"Projeto de Lei";"Altera o artigo 19-J da Lei nº 8.080/1990 que define o Subsistema de acompanhamento à mulher nos serviços de saúde.";"";"Alteração, Lei Orgânica da Saúde, Consulta médica, exame médico, procedimento médico, realização, unidade de saúde, mulher, garantia, acompanhante de paciente, período, atendimento. _Unidade de saúde, consentimento, gestante, presença, acompanhante de paciente, escolha, independência, idade, restrição, relação, segurança, saúde, paciente, Centro cirúrgico. _Revogação, dispositivo legal, Lei Orgânica da Saúde, atendimento, centro cirúrgico, Unidade de Terapia Intensiva (UTI), admissão, acompanhante de paciente, profissional de saúde.";"2024-02-08T17:48:47";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386667";"";"2026-05-04T00:00:00";"34";"https://dadosabertos.camara.leg.br/api/v2/deputados/204528";"537870";"CMULHER";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"Ordinário (Art. 151, III, RICD)";"Publicação de Proposição";"604";"Aguardando Designação de Relator(a)";"907";"Encaminhada à publicação. Parecer da Comissão de Saúde Publicado em avulso e no DCD de 05/05/2026, Letra A.";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2417792";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417792";"PL";"244";"2024";"139";"Projeto de Lei";"Altera a Lei nº 8.906, de 4 de julho de 1994, para possibilitar a expedição autônoma de requisição de pequeno valor ou precatório no caso de destaque dos honorários contratuais em favor dos advogados.";"";"Alteração, Estatuto da OAB, expedição autônoma, Requisição de pequeno valor (RPV), precatório, destaque dos honorários contratuais, favorável, advogado.";"2024-02-08T17:50:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386669";"";"2025-09-04T00:00:00";"24";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinário (Art. 151, III, RICD)";"Arquivamento";"502";"Arquivada";"923";"Desapensação do PL 6159/2023, arquivado nos termos do art. 163 c/c o § 4º do art. 164 do RICD";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2417793";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417793";"INC";"34";"2024";"133";"Indicação";"Sugere a implementação do Espaço Esportivo Comunitário para o município de Balsas, estado do Maranhão.";"";"";"2024-02-08T18:03:30";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386700";"";"2024-02-28T00:00:00";"14";"";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Remessa a Ministério";"138";"Aguardando Resposta";"921";"Remessa por meio do Ofício 1ªSec/RI/E nº03  /2024, ao Ministro Chefe da Secretaria de Relaçoes Institucionais da Presidência da República.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2390253"
"2417794";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417794";"REQ";"231";"2024";"313";"Requerimento de Inclusão ou Retirada de Assinatura em Proposição de Iniciativa Individual";"Requer a coautoria do Projeto de Lei nº 40, de 2024.";"";"";"2024-02-08T18:15:53";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2416906";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386740";"";"2024-02-21T00:00:00";"9";"";"186";"CCP";"https://dadosabertos.camara.leg.br/api/v2/orgaos/186";"Prioridade (Art. 151, II, RICD)";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 22/02/2024";"Indefinida";""
"2417795";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417795";"INC";"35";"2024";"133";"Indicação";"Sugere a transferência para a Prefeitura de Balsas (MA) da gestão da unidade de processamento de pescado, da Embrapa.";"";"";"2024-02-08T18:03:34";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386741";"";"2024-11-19T00:00:00";"16";"";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Providência Interna - Comunicação de resposta ostensiva";"1056";"Aguardando Remessa ao Arquivo";"931";"Encaminhamento de resposta por meio do sistema Infoleg";"Indefinida";""
"2417796";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417796";"RIC";"153";"2024";"148";"Requerimento de Informação";"Solicita a Sra. Ministra da Saúde, Nísia Trindade, informações sobre a demora na disponibilização da vacina contra a dengue para a população brasileira, considerando a aprovação de uma vacina pela Agência Nacional de Vigilância Sanitária (Anvisa) desde março de 2023 e a persistência de altos índices de casos e mortes relacionadas à doença.";"";"";"2024-02-08T18:11:26";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386742";"";"2024-04-17T13:00:00";"19";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Ratificação de Parecer";"1040";"Aguardando Remessa ao Arquivo";"931";"Ratificado o Parecer";"Indefinida";""
"2417797";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417797";"REQ";"232";"2024";"313";"Requerimento de Inclusão ou Retirada de Assinatura em Proposição de Iniciativa Individual";"Requer a coautoria do Projeto de Lei nº 41, de 2024.";"";"";"2024-02-08T18:15:53";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2416907";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386743";"";"2024-02-21T00:00:00";"9";"";"186";"CCP";"https://dadosabertos.camara.leg.br/api/v2/orgaos/186";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 22/02/2024";"Indefinida";""
"2417798";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417798";"REQ";"233";"2024";"313";"Requerimento de Inclusão ou Retirada de Assinatura em Proposição de Iniciativa Individual";"Requer a coautoria do Projeto de Lei nº 25, de 2024.";"";"";"2024-02-08T18:15:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2416877";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386744";"";"2024-02-21T00:00:00";"9";"";"186";"CCP";"https://dadosabertos.camara.leg.br/api/v2/orgaos/186";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 22/02/2024";"Indefinida";""
"2417799";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417799";"RIC";"154";"2024";"148";"Requerimento de Informação";"Requer informações ao Ministro dos Direitos Humanos e da Cidadania, acerca do encontro que teve com com jornalistas, no dia 2/2/2024, em que, entre outros, correlaciona sem evidências a privatização de presídios com a infiltração do crime organizado.";"";"";"2024-02-08T19:13:08";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2386762";"";"2024-04-17T13:00:00";"19";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Ratificação de Parecer";"1040";"Aguardando Remessa ao Arquivo";"931";"Ratificado o Parecer";"Indefinida";""
